,tipo_prop,barrio,pais,lat,lon,precio_usd,piso,ambientes,sup_total,sup_cubierta,precio_x_m2_usd,subtes,bicis,comisarias,balcon,garage,lavadero,luminoso,subte_linea_d,parrilla,subte_linea_b,aire_acondicionado,piscina,subte_linea_a,terraza,placard,toilette,suite,subte_linea_h,sum,amenities,subte_linea_e,baulera,gimnasio,patio,lujoso,subte_linea_c,dependencias,vestidor,estrenar,villa_urquiza,apto_credito_hipotecario,barrio_norte,jardin,villa_crespo,hidromasaje,san_telmo,vista,sauna,losa_radiante,capital_federal,impecable,interwin,doble_circulacion
28982,apartment,Barracas,Argentina,-34.6315991,-58.37031,79000.0,,1.0,49.0,43.0,1612.2448979591836,0,2,880.5135838628217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28983,apartment,Puerto Madero,Argentina,-34.613985,-58.361429,580000.0,7.0,3.0,124.04307342658007,115.0,4675.795140978158,0,4,1177.5085371912876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28984,house,Nuñez,Argentina,-34.548903,-58.451404,,7.0,6.0,,,2596.554583261666,0,0,1046.27066085581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28985,PH,Villa del Parque,Argentina,-34.607621,-58.478873,104000.0,93.0,3.0,49.95818521383275,40.0,2081.740951054479,0,0,759.6984920510671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28997,apartment,Saavedra,Argentina,-34.545497,-58.478525,219500.0,24.0,3.0,188.04650409122291,154.0,1167.2644544006982,0,0,1508.9367237628912,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28999,apartment,Nuñez,Argentina,-34.539519,-58.467828,290000.0,3.0,4.0,97.61511851441374,84.0,2970.851282193331,0,0,1407.728009030791,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29002,PH,Flores,Argentina,-34.637383,-58.460387,140000.0,40.0,4.0,25.180293181332797,20.0,5559.903492457659,1,0,755.0111047032473,0,0,1,0,0,1,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29003,apartment,San Cristobal,Argentina,-34.61672,-58.38685400000001,170000.0,4.0,3.0,103.63659628151143,99.0,1640.3471949061654,0,1,674.7867149416542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29014,apartment,Balvanera,Argentina,-34.617489,-58.39631600000001,78000.0,30.0,1.0,46.106659037925304,43.0,1691.7296032193667,0,3,837.9016952113561,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29016,apartment,Floresta,Argentina,-34.629461,-58.495252,53000.0,30.0,1.0,24.120628438937313,22.0,2197.2893506557007,0,0,1275.516032704193,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29024,apartment,Barrio Norte,Argentina,-34.58743920000001,-58.3995938,150000.0,2.0,3.0,56.0,50.71287499802657,2678.5714285714284,1,4,901.9170355748901,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29027,apartment,Villa Urquiza,Argentina,-34.576173100000005,-58.49180379999999,122000.0,2.0,1.0,48.0,40.99990671386196,2541.6666666666665,0,0,339.99351176991655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29035,apartment,Coghlan,Argentina,-34.5720545,-58.4745649,178500.0,,2.0,90.0,58.0,1983.3333333333333,0,0,182.57372329374834,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29036,apartment,Nuñez,Argentina,-34.551599200000005,-58.4580467,155000.0,,1.0,85.0,46.0,1823.5294117647059,0,0,586.5976670513564,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29037,apartment,Nuñez,Argentina,-34.551599200000005,-58.4580467,170000.0,,2.0,91.0,46.0,1868.131868131868,0,0,586.5976670513564,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
29055,apartment,Belgrano,Argentina,-34.5620844,-58.4566864,308000.0,,3.0,87.0,77.0,3540.229885057471,1,0,219.86518069962,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29083,apartment,Palermo Chico,Argentina,-34.571149600000005,-58.4232966,290000.0,3.0,4.0,89.0,89.0,3258.4269662921347,0,1,1551.2296369320516,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29092,apartment,Barracas,Argentina,-34.6355858169,-58.3710434291,181212.0,,3.0,78.0,64.0,2323.230769230769,0,0,509.5676386248275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29094,apartment,Villa Urquiza,Argentina,-34.570884,-58.4886936,83000.0,,1.0,30.0,27.0,2766.6666666666665,1,0,879.5328525205642,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29097,apartment,Barrio Norte,Argentina,-34.5987231,-58.40503860000001,108000.0,63.0,3.0,80.0,78.0,1350.0,1,4,511.0766405644383,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29098,PH,Palermo,Argentina,-34.580584163000005,-58.4241119915,150000.0,1.0,3.0,62.0,54.0,2419.3548387096776,2,2,1162.7838218573158,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29099,apartment,Barrio Norte,Argentina,-34.5922279358,-58.3954895656,422000.0,2.0,4.0,133.0,125.0,3172.9323308270677,0,4,368.03405053375286,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29100,apartment,Once,Argentina,-34.6113541,-58.4057743,375000.0,,5.0,200.0,200.0,1875.0,3,5,743.0987808507009,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29105,apartment,Congreso,Argentina,-34.6157898349,-58.390395959799996,79200.0,2.0,3.0,41.0,41.0,1931.7073170731708,0,2,755.4736770755841,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29106,apartment,San Telmo,Argentina,-34.6173696662,-58.3727729772,73347.0,10.0,2.0,78.0,59.0,940.3461538461538,0,4,357.0945664064163,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29112,apartment,Puerto Madero,Argentina,-34.6169685,-58.3617114,325000.0,24.0,3.0,75.0,69.0,4333.333333333333,0,3,850.0136942100991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29115,apartment,Caballito,Argentina,-34.624692,-58.448347,300000.0,11.0,5.0,155.395114249354,137.0,1930.5626270759483,1,0,233.5453546310241,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
29118,apartment,Belgrano,Argentina,-34.557138,-58.45081,129000.0,93.0,2.0,43.31041108968581,38.0,2978.4986277980815,0,0,693.3213702204262,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29119,apartment,Centro / Microcentro,Argentina,-34.603734,-58.378407,69000.0,18.0,1.0,29.997315378319403,28.0,2300.2058394155442,5,8,607.8723208055848,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29121,apartment,Parque Centenario,Argentina,-34.609404999999995,-58.431215,145000.0,62.0,2.0,50.20544931210269,45.0,2888.1327024603647,0,2,921.0111794284877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29123,apartment,San Nicolás,Argentina,-34.601721999999995,-58.388772,120000.0,1.0,3.0,75.36623484609383,69.0,1592.2249565080867,3,4,27.806681092576785,0,1,1,1,0,1,0,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
29129,apartment,Palermo,Argentina,-34.589728,-58.436689,215000.0,905.0,2.0,57.612781026527706,51.0,3731.810826854611,0,1,1171.2255213587612,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
29135,apartment,Caballito,Argentina,-34.617622,-58.452549,72000.0,5.0,2.0,43.10229446332447,38.0,1670.4447152172943,0,0,315.3397961744667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29136,apartment,Flores,Argentina,-34.630161,-58.458236,349000.0,30.0,4.0,160.06497800047936,144.0,2180.3645267046163,1,0,84.6702298766676,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
29140,apartment,Puerto Madero,Argentina,-34.618196999999995,-58.359779,780000.0,22.0,3.0,143.4585110063926,133.0,5437.112057891377,0,2,821.1701892162924,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
29145,apartment,Palermo,Argentina,-34.579640999999995,-58.424456000000006,220000.0,77.0,4.0,99.41028883008703,88.0,2213.0506066230832,2,2,1212.0351561310295,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
29147,PH,Parque Patricios,Argentina,-34.644307878,-58.4152510937,167500.0,70.0,4.0,25.561615443198267,20.0,6552.793988009485,1,1,218.24227865632466,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29148,apartment,Retiro,Argentina,-34.598557,-58.373286,146900.0,70.0,4.0,74.05487456368752,70.0,1983.6641526367769,1,8,371.78666845574435,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
29152,apartment,Villa Urquiza,Argentina,-34.569132,-58.485474,95000.0,4.0,2.0,51.51231232645557,44.0,1844.219288739056,0,0,550.4229436289367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29160,apartment,Recoleta,Argentina,-34.596987,-58.403561,259000.0,3.0,4.0,109.35627072112086,99.0,2368.4055636873254,3,3,476.57729941221373,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
29164,house,Floresta,Argentina,-34.6422855,-58.4855244,270000.0,3.0,,160.39585829523648,120.0,1683.3352361444274,0,0,1023.9192124504938,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29165,PH,Boedo,Argentina,-34.6408797,-58.42017579999999,132000.0,3.0,3.0,78.0,70.0,1692.3076923076924,0,0,548.824015921345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29169,PH,Parque Patricios,Argentina,-34.6408797,-58.42017579999999,132000.0,3.0,3.0,78.0,70.0,1692.3076923076924,0,0,548.824015921345,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
29170,apartment,Villa Crespo,Argentina,-34.5998776,-58.4387585,138000.0,2.0,3.0,61.0,61.0,2262.2950819672133,1,3,265.4651870503657,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29172,apartment,Barracas,Argentina,-34.630724900000004,-58.3731443,119000.0,,2.0,60.0,53.0,1983.3333333333333,0,2,837.7105893537713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29175,apartment,Barrio Norte,Argentina,-34.5948246,-58.404093,250000.0,2.0,3.0,83.0,80.0,3012.0481927710844,4,3,303.0532018585832,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
29186,apartment,Chacarita,Argentina,-34.5866899,-58.45347760000001,89700.0,0.0,3.0,26.0,36.0,3450.0,1,1,483.391937201757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29188,apartment,Constitución,Argentina,-34.6321537094,-58.382757546,inf,3.0,3.0,57.0,57.0,inf,0,0,1090.5292934079234,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29189,apartment,Barracas,Argentina,-34.6321537094,-58.382757546,inf,3.0,3.0,57.0,57.0,inf,0,0,1090.5292934079234,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
29190,apartment,Caballito,Argentina,-34.616751,-58.444798,420000.0,2.0,7.0,276.7621012908203,244.0,1517.5488191523232,0,0,1018.1413081765212,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
29191,apartment,Villa Luro,Argentina,-34.644171,-58.49639300000001,83000.0,8.0,2.0,48.88804302136111,43.0,1697.7566470340003,0,0,1071.8926522017498,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
29192,apartment,Recoleta,Argentina,-34.589474,-58.39524,340000.0,72.0,4.0,142.49453457600598,129.0,2386.0564267371633,1,3,369.28131081167754,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
29193,apartment,Villa Urquiza,Argentina,-34.570327,-58.486051,87000.0,72.0,1.0,35.12203113167425,30.0,2477.077697295827,1,0,695.6931788841819,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
29194,apartment,Nuñez,Argentina,-34.53453,-58.466599,180000.0,1.0,4.0,110.39805070082505,95.0,1630.4635712073743,0,0,1904.8048300381013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29195,store,Villa Crespo,Argentina,-34.600764,-58.43790799999999,250000.0,81.0,,20.620542427788095,20.0,12123.832381009619,1,2,387.2677189737689,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
29196,apartment,Chacarita,Argentina,-34.58412,-58.45366800000001,85000.0,7.0,1.0,42.007773424108684,38.0,2023.4350233668333,1,1,749.8402708825306,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
29197,apartment,Chacarita,Argentina,-34.58412,-58.45366800000001,140000.0,6.0,2.0,78.48820823978203,71.0,1783.707427392138,1,1,749.8402708825306,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
29198,apartment,Congreso,Argentina,-34.608063,-58.38995799999999,78000.0,99.0,1.0,40.52955170807362,38.0,1924.521656736266,3,3,689.8312273177479,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
29199,apartment,Belgrano,Argentina,-34.567812,-58.472226,215000.0,24.0,3.0,120.8132519870183,106.0,1779.606098369923,0,0,711.2672852092962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29205,apartment,Saavedra,Argentina,-34.547571000000005,-58.481696,259000.0,51.0,4.0,134.31893149373064,110.0,1928.2464290008804,0,0,1095.2463571268115,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29348,PH,Belgrano,Argentina,-34.5665747345,-58.4642803802,150000.0,0.0,,102.04834737647188,84.0,1469.8915157011527,0,0,1138.8921209618572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29351,apartment,Belgrano,Argentina,-34.5623122454,-58.466440075200005,140000.0,8.0,,44.0,40.0,3181.818181818182,0,0,1152.6231086676487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29354,apartment,Flores,Argentina,-34.623443168,-58.455030181000005,109000.0,1.0,1.0,41.0,38.0,2658.5365853658536,1,0,394.6687020553126,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29355,apartment,Flores,Argentina,-34.623443168,-58.455030181000005,106000.0,1.0,1.0,41.0,38.0,2585.3658536585367,1,0,394.6687020553126,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29356,apartment,Flores,Argentina,-34.623443168,-58.455030181000005,107800.0,1.0,1.0,41.0,38.0,2629.268292682927,1,0,394.6687020553126,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29357,apartment,Flores,Argentina,-34.623443168,-58.455030181000005,98700.0,1.0,1.0,41.0,38.0,2407.317073170732,1,0,394.6687020553126,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29358,apartment,Flores,Argentina,-34.623443168,-58.455030181000005,95600.0,1.0,1.0,41.0,38.0,2331.7073170731705,1,0,394.6687020553126,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
29359,apartment,Flores,Argentina,-34.623443168,-58.455030181000005,94000.0,1.0,1.0,41.0,38.0,2292.682926829268,1,0,394.6687020553126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29360,apartment,Flores,Argentina,-34.623443168,-58.455030181000005,97000.0,1.0,1.0,41.0,38.0,2365.8536585365855,1,0,394.6687020553126,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
29364,apartment,Almagro,Argentina,-34.6125148753,-58.42221661600001,135000.0,,3.0,74.0,66.0,1824.3243243243244,1,1,1162.6678703005728,1,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29368,apartment,Recoleta,Argentina,-34.587766366,-58.3891792592,inf,,,477.0,431.82708854828786,inf,0,3,514.3130735327543,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
29369,apartment,Barracas,Argentina,-34.6395618727,-58.3743250834,205000.0,0.0,4.0,74.0,65.32883975037346,2770.2702702702704,0,0,178.5663691548649,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
29371,apartment,Villa Crespo,Argentina,-34.598072265300004,-58.423468481,93000.0,,2.0,28.0,28.0,3321.4285714285716,0,1,1126.3444454960127,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29376,PH,Floresta,Argentina,-34.6232841665,-58.5043354788,98000.0,,2.0,55.126402976789336,40.0,1777.7325330162091,0,0,1853.661637976145,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29377,PH,Villa del Parque,Argentina,-34.6074242293,-58.4737896063,173000.0,,4.0,110.0,90.0,1572.7272727272727,0,0,419.740196029262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29386,PH,Villa Lugano,Argentina,-34.6895083493,-58.4710381717,135000.0,,,70.0,70.0,1928.5714285714287,0,0,746.1162673839203,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29391,apartment,Recoleta,Argentina,-34.5964201126,-58.401686186800006,235000.0,,,88.0,88.0,2670.4545454545455,3,4,616.1769070954846,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29393,apartment,San Telmo,Argentina,-34.6151885401,-58.3786165975,77000.0,,1.0,32.0,29.0,2406.25,4,7,219.0538186653008,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29394,house,Liniers,Argentina,-34.64286,-58.52386,788188.3702850381,,5.0,550.0,470.0,1433.0697641546149,0,0,1479.0835332015938,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
29417,apartment,Palermo,Argentina,-34.58856,-58.430530000000005,221571.87759369845,,,68.0,58.0,3258.4099646132127,0,1,1623.5023207436284,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
29418,apartment,Palermo,Argentina,-34.58856,-58.430530000000005,325840.99646132125,,,100.0,89.0,3258.4099646132127,0,1,1623.5023207436284,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
29419,apartment,Palermo,Argentina,-34.58856,-58.430530000000005,221571.87759369845,,,68.0,58.0,3258.4099646132127,0,1,1623.5023207436284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29427,apartment,Villa Crespo,Argentina,-34.60001,-58.44735,181268.78,52.0,4.0,50.0,42.0,3625.3756,0,1,699.6902183704739,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29428,apartment,Villa Crespo,Argentina,-34.60001,-58.44735,124810.74,52.0,4.0,33.0,28.0,3782.1436363636367,0,1,699.6902183704739,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
29429,apartment,Palermo Chico,Argentina,-34.57854555090463,-58.411130355446815,100000.0,,,31.371181702729366,29.0,3187.6389275861984,0,2,412.56692328118623,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
29430,apartment,Capital Federal,Argentina,-34.601446645100005,-58.3782083649,130000.0,,2.0,45.0,39.424616393767785,2888.8888888888887,5,8,553.3215382119716,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29431,apartment,Caballito,Argentina,-34.627914354699996,-58.4337634424,92000.0,,1.0,39.0,36.0,2358.974358974359,1,0,984.2404995080836,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29432,apartment,Barrio Norte,Argentina,-34.5916162348,-58.401176145600004,210000.0,1.0,3.0,103.0,103.0,2038.8349514563106,2,2,673.2617457947712,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
